Date,gross_return,cost_return,net_return,nav,turnover_fraction,traded_notional_usd,impact_cost_return,fixed_cost_return,participation_fill_fraction,order_deferred,rebalance_session,risk_weight_sum,cash_weight,sleeves_held,book_live
2017-08-03,-0.00028433939130762903,1.3753434207674775e-05,-0.0002980928255153038,1.5828205401298558,0.03656888417184469,5789924.034497497,4.611213164713602e-06,9.142221042961172e-06,1.0,False,False,0.6214201419040444,0.3785798580959556,11,True
2017-08-04,-0.0003267580541899565,0.0,-0.0003267580541899565,1.582303340770031,0.0,0.0,0.0,0.0,1.0,False,False,0.6214307896748547,0.37856921032514534,11,True
2017-08-07,0.0009771087037504411,0.0,0.0009771087037504411,1.583849423136271,0.0,0.0,0.0,0.0,1.0,False,False,0.6216660708268802,0.37833392917311975,11,True
2017-08-08,-0.0020059714123250435,0.0,-0.0020059714123250435,1.580672266472032,0.0,0.0,0.0,0.0,1.0,False,False,0.6209056183346866,0.3790943816653134,11,True
2017-08-09,-0.0004512038508943732,0.0,-0.0004512038508943732,1.579959061058398,0.0,0.0,0.0,0.0,1.0,False,False,0.6207793727022097,0.37922062729779027,11,True
2017-08-10,-0.005414113350544357,0.0,-0.005414113350544357,1.5714049836126083,0.0,0.0,0.0,0.0,1.0,False,False,0.6185796785724427,0.38142032142755733,11,True
2017-08-11,0.0011747607581180132,0.0,0.0011747607581180132,1.5732510085224676,0.0,0.0,0.0,0.0,1.0,False,False,0.618531590349715,0.3814684096502849,11,True
2017-08-14,0.0024849638041376672,0.0,0.0024849638041376672,1.5771604803334691,0.0,0.0,0.0,0.0,1.0,False,False,0.6197918464999288,0.38020815350007126,11,True
2017-08-15,-0.0013805342100031222,0.0,-0.0013805342100031222,1.5749831563357037,0.0,0.0,0.0,0.0,1.0,False,False,0.6194462197698365,0.38055378023016345,11,True
2017-08-16,0.002352272193773857,0.0,0.002352272193773857,1.5786879454200144,0.0,0.0,0.0,0.0,1.0,False,False,0.6201148016775111,0.3798851983224889,11,True
2017-08-17,-0.004000146045706043,0.0,-0.004000146045706043,1.5723729630777388,0.0,0.0,0.0,0.0,1.0,False,False,0.6184989084716224,0.38150109152837763,11,True
2017-08-18,0.0007127666388346446,0.0,0.0007127666388346446,1.5734936980696261,0.0,0.0,0.0,0.0,1.0,False,False,0.618815700879283,0.3811842991207171,11,True
2017-08-21,0.0005303298412589817,0.0,0.0005303298412589817,1.5743281687327453,0.0,0.0,0.0,0.0,1.0,False,False,0.6189276652395076,0.3810723347604924,11,True
2017-08-22,0.002438126492488864,0.0,0.002438126492488864,1.578166579948804,0.0,0.0,0.0,0.0,1.0,False,False,0.6198994394347609,0.3801005605652391,11,True
2017-08-23,0.0015790205652402764,0.0,0.0015790205652402764,1.580658537433918,0.0,0.0,0.0,0.0,1.0,False,False,0.620139944181106,0.3798600558188941,11,True
2017-08-24,-0.001074191462788462,0.0,-0.001074191462788462,1.5789606075274227,0.0,0.0,0.0,0.0,1.0,False,False,0.6200905843729553,0.3799094156270447,11,True
2017-08-25,0.002117708232815665,0.0,0.002117708232815665,1.5823043854052752,0.0,0.0,0.0,0.0,1.0,False,False,0.620759029361001,0.37924097063899903,11,True
2017-08-28,0.00015351529246907794,0.0,0.00015351529246907794,1.5825472933257756,0.0,0.0,0.0,0.0,1.0,False,False,0.6209516112196326,0.3790483887803674,11,True
2017-08-29,4.5703837688151395e-06,0.0,4.5703837688151395e-06,1.5825545261742384,0.0,0.0,0.0,0.0,1.0,False,False,0.6207741658970829,0.37922583410291716,11,True
2017-08-30,0.0009347505296592677,0.0,0.0009347505296592677,1.5840338198557946,0.0,0.0,0.0,0.0,1.0,False,False,0.6210388062615259,0.37896119373847414,11,True
2017-08-31,0.0036657445723127166,0.0,0.0036657445723127166,1.5898404832332909,0.0,0.0,0.0,0.0,1.0,False,False,0.6224229074392102,0.3775770925607898,11,True
2017-09-01,3.377048961488685e-05,1.4866541851809942e-05,1.890394776307691e-05,1.5898705374947377,0.038457636879176325,6114150.800000012,5.2521326320158606e-06,9.614409219794081e-06,0.2675777981656996,True,True,0.6417446280854048,0.3582553719145952,11,True
2017-09-05,-0.0004010648940860808,1.5167168617824167e-05,-0.00041623206270390494,1.589208782401484,0.03970970784476517,6313329.455491581,5.239741656632874e-06,9.927426961191293e-06,0.3620059621291226,True,False,0.6604903938932614,0.3395096061067387,11,True
2017-09-06,0.000739574842407239,1.4922778377726705e-05,0.0007246520640295123,1.5903604058258252,0.038736593152529926,6156053.403831375,5.238630089594223e-06,9.684148288132481e-06,0.5725649308622386,True,False,0.6800178086054488,0.3199821913945512,11,True
2017-09-07,0.003074319045177579,1.0467240113109857e-05,0.003063851805064469,1.5952330344259178,0.029312891278115927,4661806.166899273,3.139017293580875e-06,7.328222819528982e-06,1.0,False,False,0.6943783429778255,0.3056216570221745,11,True
2017-09-08,-0.0015877350883837717,0.0,-0.0015877350883837717,1.5927002269630108,0.0,0.0,0.0,0.0,1.0,False,False,0.6939645801707999,0.3060354198292002,11,True
2017-09-11,0.0018140891401346587,0.0,0.0018140891401346587,1.5955895271482343,0.0,0.0,0.0,0.0,1.0,False,False,0.6948073510701198,0.3051926489298802,11,True
2017-09-12,0.00015038033877119635,0.0,0.00015038033877119635,1.5958294724418667,0.0,0.0,0.0,0.0,1.0,False,False,0.6949974978514128,0.30500250214858715,11,True
2017-09-13,-0.0014529552881976182,0.0,-0.0014529552881976182,1.5935108035708205,0.0,0.0,0.0,0.0,1.0,False,False,0.6946259163667292,0.30537408363327073,11,True
2017-09-14,0.0014249850150838649,0.0,0.0014249850150838649,1.595781532587283,0.0,0.0,0.0,0.0,1.0,False,False,0.6950244008440855,0.30497559915591455,11,True
2017-09-15,0.0010512259998968175,0.0,0.0010512259998968175,1.5974590596244937,0.0,0.0,0.0,0.0,1.0,False,False,0.6953806744101833,0.30461932558981675,11,True
2017-09-18,-0.0004529278501476106,0.0,-0.0004529278501476106,1.5967355259269191,0.0,0.0,0.0,0.0,1.0,False,False,0.6954228583920217,0.30457714160797833,11,True
2017-09-19,0.00039738928213996455,0.0,0.00039738928213996455,1.5973700515113347,0.0,0.0,0.0,0.0,1.0,False,False,0.6955078121265681,0.30449218787343196,11,True
2017-09-20,-0.001062744677457446,0.0,-0.001062744677457446,1.595672454991161,0.0,0.0,0.0,0.0,1.0,False,False,0.695436351975787,0.304563648024213,11,True
2017-09-21,-0.0013880251856725307,0.0,-0.0013880251856725307,1.5934576214355494,0.0,0.0,0.0,0.0,1.0,False,False,0.6950852990194556,0.3049147009805444,11,True
2017-09-22,0.0007103858498682972,0.0,0.0007103858498682972,1.594589591182182,0.0,0.0,0.0,0.0,1.0,False,False,0.69522952700101,0.30477047299899,11,True
2017-09-25,0.0008121874940054574,0.0,0.0008121874940054574,1.5958846969062113,0.0,0.0,0.0,0.0,1.0,False,False,0.6952965596799782,0.30470344032002183,11,True
2017-09-26,-0.0011435028882693407,0.0,-0.0011435028882693407,1.594059798145954,0.0,0.0,0.0,0.0,1.0,False,False,0.6950199409596258,0.30498005904037423,11,True
2017-09-27,-0.0007785264164411125,0.0,-0.0007785264164411125,1.5928187804837106,0.0,0.0,0.0,0.0,1.0,False,False,0.6948184338050072,0.3051815661949928,11,True
2017-09-28,0.001285926885848001,0.0,0.001285926885848001,1.5948670289778184,0.0,0.0,0.0,0.0,1.0,False,False,0.6951743044910601,0.30482569550893995,11,True
2017-09-29,0.001480342242649062,0.0,0.001480342242649062,1.5972279780122225,0.0,0.0,0.0,0.0,1.0,False,False,0.6956969500319115,0.3043030499680886,11,True
2017-10-02,0.0007704444395849146,1.8368250288768888e-05,0.0007520761892961457,1.598429215143363,0.04670883195231035,7460465.321450136,6.691042300691303e-06,1.1677207988077587e-05,0.7146280927052476,True,True,0.6773919243433806,0.3226080756566195,11,True
2017-10-03,0.0019272019196784112,7.01779275318175e-06,0.0019201841269252296,1.6014984935502947,0.020550951181910602,3284924.076815093,1.8800549577040987e-06,5.137737795477651e-06,1.0,False,False,0.6700786772055118,0.32992132279448816,11,True
2017-10-04,0.0007150713650376133,0.0,0.0007150713650376133,1.6026436792641836,0.0,0.0,0.0,0.0,1.0,False,False,0.6696893604212206,0.33031063957877943,11,True
2017-10-05,0.0006225752088927313,0.0,0.0006225752088927313,1.603641445487582,0.0,0.0,0.0,0.0,1.0,False,False,0.6705976341558202,0.32940236584417987,11,True
2017-10-06,-0.0016167335305417993,0.0,-0.0016167335305417993,1.6010487845916956,0.0,0.0,0.0,0.0,1.0,False,False,0.6701815823875081,0.32981841761249187,11,True
2017-10-09,9.066667896497406e-05,0.0,9.066667896497406e-05,1.6011939463678557,0.0,0.0,0.0,0.0,1.0,False,False,0.6702114832170857,0.3297885167829143,11,True
2017-10-10,0.0027668635102257658,0.0,0.0027668635102257658,1.6056242314708553,0.0,0.0,0.0,0.0,1.0,False,False,0.6710434167605139,0.3289565832394861,11,True
2017-10-11,0.0009271592982495919,0.0,0.0009271592982495919,1.6071129009065583,0.0,0.0,0.0,0.0,1.0,False,False,0.671387096765224,0.32861290323477593,11,True
2017-10-12,0.0001091276268977157,0.0,0.0001091276268977157,1.607288281323591,0.0,0.0,0.0,0.0,1.0,False,False,0.6714619382282896,0.32853806177171047,11,True
2017-10-13,0.002844929612535224,0.0,0.002844929612535224,1.6118609033510092,0.0,0.0,0.0,0.0,1.0,False,False,0.6721996914578477,0.32780030854215225,11,True
2017-10-16,-0.0009464941412978859,0.0,-0.0009464941412978859,1.6103352864494003,0.0,0.0,0.0,0.0,1.0,False,False,0.6722001871519281,0.32779981284807197,11,True
2017-10-17,-0.0007453773497935212,0.0,-0.0007453773497935212,1.6091349790013076,0.0,0.0,0.0,0.0,1.0,False,False,0.6719167476412145,0.32808325235878555,11,True
2017-10-18,7.725411351859943e-05,0.0,7.725411351859943e-05,1.609259291297642,0.0,0.0,0.0,0.0,1.0,False,False,0.6720588204532869,0.32794117954671304,11,True
2017-10-19,-0.0002692300131308912,0.0,-0.0002692300131308912,1.608826030397515,0.0,0.0,0.0,0.0,1.0,False,False,0.6717759616781174,0.32822403832188257,11,True
2017-10-20,-0.00015077446568093192,0.0,-0.00015077446568093192,1.6085834605124083,0.0,0.0,0.0,0.0,1.0,False,False,0.671921039138034,0.328078960861966,11,True
2017-10-23,-0.0015411226993513464,0.0,-0.0015411226993513464,1.6061044360276115,0.0,0.0,0.0,0.0,1.0,False,False,0.6714146487946171,0.3285853512053829,11,True
2017-10-24,-0.00018851517850770555,0.0,-0.00018851517850770555,1.6058016609631518,0.0,0.0,0.0,0.0,1.0,False,False,0.6714307136963278,0.3285692863036722,11,True
2017-10-25,-0.002228856483306527,0.0,-0.002228856483306527,1.6022225595202098,0.0,0.0,0.0,0.0,1.0,False,False,0.6707748475427333,0.3292251524572667,11,True
2017-10-26,-0.0005408748351177584,0.0,-0.0005408748351177584,1.6013559576575074,0.0,0.0,0.0,0.0,1.0,False,False,0.6705966815771942,0.32940331842280585,11,True
2017-10-27,0.003906605380720517,0.0,0.003906605380720517,1.607611823458141,0.0,0.0,0.0,0.0,1.0,False,False,0.6716448598982921,0.32835514010170785,11,True
2017-10-30,0.0001036275108550586,0.0,0.0001036275108550586,1.607778416269827,0.0,0.0,0.0,0.0,1.0,False,False,0.6715231210664947,0.3284768789335053,11,True
2017-10-31,0.0011816953384175435,0.0,0.0011816953384175435,1.6096783205295415,0.0,0.0,0.0,0.0,1.0,False,False,0.6721052843842528,0.3278947156157473,11,True
2017-11-01,0.000633491583583475,8.205362930060357e-06,0.0006252862206534147,1.6106848302030532,0.02219606000098308,3572851.6584755373,2.6563479298145873e-06,5.54901500024577e-06,1.0,False,True,0.6834559007630866,0.3165440992369134,11,True
2017-11-02,0.0014154556494863544,0.0,0.0014154556494863544,1.612964683145506,0.0,0.0,0.0,0.0,1.0,False,False,0.6838282341981285,0.31617176580187145,11,True
2017-11-03,0.00013757526765644093,0.0,0.00013757526765644093,1.61318658719351,0.0,0.0,0.0,0.0,1.0,False,False,0.6840594017258879,0.3159405982741121,11,True
2017-11-06,0.0030370389232843745,0.0,0.0030370389232843745,1.6180858976493369,0.0,0.0,0.0,0.0,1.0,False,False,0.6848289124903495,0.3151710875096505,11,True
2017-11-07,-0.0015719900660509463,0.0,-0.0015719900660509463,1.615542282692215,0.0,0.0,0.0,0.0,1.0,False,False,0.6844825969783763,0.3155174030216236,11,True
2017-11-08,0.0009564034486932501,0.0,0.0009564034486932501,1.6170873929028917,0.0,0.0,0.0,0.0,1.0,False,False,0.6848215268249902,0.3151784731750098,11,True
2017-11-09,-0.0020075817580878686,0.0,-0.0020075817580878686,1.613840957751666,0.0,0.0,0.0,0.0,1.0,False,False,0.6842250390182962,0.3157749609817038,11,True
2017-11-10,-0.002359950393198927,0.0,-0.002359950393198927,1.6100323731488593,0.0,0.0,0.0,0.0,1.0,False,False,0.6835908618212373,0.3164091381787627,11,True
2017-11-13,-0.0002315105377614481,0.0,-0.0002315105377614481,1.6096596336883382,0.0,0.0,0.0,0.0,1.0,False,False,0.6835552260461082,0.31644477395389187,11,True
2017-11-14,-0.0012080099712301962,0.0,-0.0012080099712301962,1.607715148800556,0.0,0.0,0.0,0.0,1.0,False,False,0.6830971626906033,0.31690283730939667,11,True
2017-11-15,-0.0012695661104240455,0.0,-0.0012695661104240455,1.6056740481324236,0.0,0.0,0.0,0.0,1.0,False,False,0.6828074272011762,0.3171925727988239,11,True
2017-11-16,0.0036871611730800937,0.0,0.0036871611730800937,1.6115944271393197,0.0,0.0,0.0,0.0,1.0,False,False,0.6839351325945131,0.3160648674054869,11,True
2017-11-17,0.0006285804568696761,0.0,0.0006285804568696761,1.6126074439006197,0.0,0.0,0.0,0.0,1.0,False,False,0.6843213944829589,0.3156786055170411,11,True
2017-11-20,0.00025637833749198296,0.0,0.00025637833749198296,1.6130208815161142,0.0,0.0,0.0,0.0,1.0,False,False,0.6845148760686883,0.3154851239313117,11,True
2017-11-21,0.004275362789659322,0.0,0.004275362789659322,1.6199171309718916,0.0,0.0,0.0,0.0,1.0,False,False,0.6859327083167357,0.3140672916832643,11,True
2017-11-22,0.0015633970623829666,0.0,0.0015633970623829666,1.6224497046557569,0.0,0.0,0.0,0.0,1.0,False,False,0.686161770746849,0.3138382292531509,11,True
2017-11-24,0.0009091128975652119,0.0,0.0009091128975652119,1.6239246946079102,0.0,0.0,0.0,0.0,1.0,False,False,0.6864468259814218,0.31355317401857813,11,True
2017-11-27,-0.0020460811320728136,0.0,-0.0020460811320728136,1.6206020129303658,0.0,0.0,0.0,0.0,1.0,False,False,0.6858039553827586,0.3141960446172414,11,True
2017-11-28,0.0031120337529090374,0.0,0.0031120337529090374,1.6256453810946376,0.0,0.0,0.0,0.0,1.0,False,False,0.6867414556563416,0.31325854434365835,11,True
2017-11-29,-0.0027105542017542344,0.0,-0.0027105542017542344,1.6212389811763492,0.0,0.0,0.0,0.0,1.0,False,False,0.6859834093838018,0.3140165906161982,11,True
2017-11-30,-0.00011337166328540861,0.0,-0.00011337166328540861,1.6210551786164702,0.0,0.0,0.0,0.0,1.0,False,False,0.6861158525632729,0.31388414743672716,11,True
2017-12-01,0.0003242621637747447,1.4925017280321627e-05,0.00030933714649442306,1.6215566311997334,0.0371006902129821,6014226.600000002,5.649844727076101e-06,9.275172553245526e-06,0.09265713096697847,True,True,0.7046987208069875,0.2953012791930126,11,True
2017-12-04,-0.0015899815043376618,1.5459747818288094e-05,-0.00160544125215595,1.6189533172912982,0.038437527582688834,6232862.773863175,5.850365922615886e-06,9.609381895672208e-06,0.105145008558875,True,False,0.7235354748446421,0.2764645251553579,11,True
2017-12-05,-0.0013650215600542416,1.5979897862305234e-05,-0.0013810014579165469,1.6167175403998202,0.039763007058910574,6437445.2183500575,6.03914609757759e-06,9.940751764727644e-06,0.12084023712821895,True,False,0.7429070985795911,0.2570929014204088,11,True
2017-12-06,-0.0012523355729990783,1.603231048919664e-05,-0.001268367883488275,1.614666947794905,0.03993076827525074,6455677.347223855,6.0496184203839575e-06,9.982692068812684e-06,0.13721403656811665,True,False,0.7622058300105036,0.23779416998949643,11,True
2017-12-07,0.00048406254685276967,1.6056895268143802e-05,0.00046800565158462584,1.6154226210518998,0.03992656147226932,6446809.914837476,6.075254900076473e-06,9.98164036806733e-06,0.1593493203302053,True,False,0.7820614466434825,0.2179385533565174,11,True
2017-12-08,0.00199158751879809,1.6900517269257356e-05,0.0019746870015288328,1.6186125751036669,0.04196652198017073,6779366.893363955,6.408886774214674e-06,1.0491630495042682e-05,0.1993661972670475,True,False,0.8032003881916452,0.19679961180835476,11,True
2017-12-11,0.0008055764515899049,1.6957351610952807e-05,0.0007886190999789522,1.6198890438958595,0.042211933194229584,6832476.5887615895,6.40436831239541e-06,1.0552983298557397e-05,0.24927542101218314,True,False,0.8241174257604464,0.17588257423955353,11,True
2017-12-12,-0.0005081374834180781,1.7689693193208773e-05,-0.0005258271766112869,1.619037262213484,0.04394136377310036,7118013.37498877,6.704352249933682e-06,1.098534094327509e-05,0.3447861739249117,True,False,0.8455166508792,0.15448334912079992,11,True
2017-12-13,0.003359242686356405,1.798837598200509e-05,0.0033412543103744,1.6244468774445115,0.044640442231233625,7227453.937405569,6.828265424196682e-06,1.1160110557808407e-05,0.537600518824248,True,False,0.8676328778258444,0.13236712217415553,11,True
2017-12-14,-0.001654924505022796,1.5192435990609887e-05,-0.001670116941013406,1.6217338611947152,0.03914356180813688,6358663.675128419,5.406545538575667e-06,9.78589045203422e-06,1.0,False,False,0.8863525576441623,0.11364744235583768,11,True
2017-12-15,0.002697086818724383,0.0,0.002697086818724383,1.6261078182152224,0.0,0.0,0.0,0.0,1.0,False,False,0.8867122226898565,0.11328777731014349,11,True
2017-12-18,0.0027866043220110123,0.0,0.0027866043220110123,1.630639137289517,0.0,0.0,0.0,0.0,1.0,False,False,0.8870270336461685,0.11297296635383149,11,True
2017-12-19,-0.0049344462401839165,0.0,-0.0049344462401839165,1.622592836129422,0.0,0.0,0.0,0.0,1.0,False,False,0.8865208921948144,0.11347910780518558,11,True
2017-12-20,-0.0018688116799182321,0.0,-0.0018688116799182321,1.6195605156855115,0.0,0.0,0.0,0.0,1.0,False,False,0.8862948894468322,0.11370511055316779,11,True
2017-12-21,0.0019733367044996748,0.0,0.0019733367044996748,1.622756453896272,0.0,0.0,0.0,0.0,1.0,False,False,0.8865268323787926,0.1134731676212074,11,True
2017-12-22,0.0016647991709916661,0.0,0.0016647991709916661,1.62545801749544,0.0,0.0,0.0,0.0,1.0,False,False,0.8867559742372364,0.11324402576276354,11,True
2017-12-26,0.0015651699068994144,0.0,0.0015651699068994144,1.6280021354693524,0.0,0.0,0.0,0.0,1.0,False,False,0.8869464434815034,0.11305355651849658,11,True
2017-12-27,0.003253287976788869,0.0,0.003253287976788869,1.6332984952428613,0.0,0.0,0.0,0.0,1.0,False,False,0.8872592391178395,0.1127407608821604,11,True
2017-12-28,0.0014345306959267418,0.0,0.0014345306959267418,1.6356415120698982,0.0,0.0,0.0,0.0,1.0,False,False,0.8874073064056763,0.11259269359432371,11,True
2017-12-29,0.0004371926598513513,0.0,0.0004371926598513513,1.6363566025331233,0.0,0.0,0.0,0.0,1.0,False,False,0.8874296590926226,0.11257034090737737,11,True
