decision_date,EMD,ES,FCE,FDAX,FESX,FSMI,HTW,LFT,NKD,NQ,RTY,SNK,SXF,YAP,YM,CGB,FGBL,FGBM,FGBS,FGBX,LLG,SJB,YXT,YYT,ZT,ZF,ZN,ZB,6A,6B,6C,6E,6J,6M,6N,6S,BRN,CL,GAS,HO,NG,RB,GC,HG,PA,PL,SI,CC,CT,GF,HE,KC,KE,LE,RS,SB,ZC,ZL,ZM,ZS,ZW
2011-01-31,7.574889203867982e-07,1.1892023127858229e-06,8.982975409530512e-07,3.019981843741142e-07,1.078479092277707e-06,8.463694452955867e-07,3.3350185139033153e-06,5.917273351976542e-07,1.1150986040892078e-06,1.3843097237510519e-06,1.2697873038672024e-06,1.0496139674523376e-06,4.127908764689177e-07,1.933796530287466e-07,1.4392303694159242e-06,7.01317415127663e-07,9.498723015089707e-07,1.5358729250746633e-06,3.7681523091139152e-06,3.9031027815953877e-07,7.097108192035104e-07,9.12196039336241e-07,7.274230539278085e-07,2.2862643666042497e-06,6.58471939375411e-07,8.220921431097464e-07,1.5299678261216708e-07,5.097564921770913e-07,6.360207321197628e-07,9.714088015252241e-07,1.252217587651703e-06,4.207147587135029e-07,6.352052856278495e-07,0.0,9.349627346642452e-07,4.735156825387951e-07,6.0906094245681e-07,3.0626435377085594e-07,6.145511948723211e-07,5.076336437429993e-07,-2.1497541500664098e-07,2.4425167524124115e-07,3.833717372984634e-07,4.865398731683795e-07,3.5232694131217325e-07,7.160693846711073e-07,1.5283535295446977e-07,2.2058911506497244e-07,3.0140180421177265e-07,1.600774915434615e-06,1.47053996776291e-06,2.2921083477976652e-07,8.726114472053656e-07,2.219582477821413e-06,4.1312060410286896e-06,3.7607713882081575e-07,7.568319086049142e-07,1.1201973446165902e-06,4.2655442530047295e-07,4.222823115477349e-07,5.4997195692534e-07
2011-02-28,7.574889203867982e-07,1.1892023127858229e-06,8.982975409530512e-07,1.9034727187283247e-07,1.078479092277707e-06,0.0,1.055984529059271e-06,5.917273351976542e-07,0.0,1.3843097237510519e-06,1.2697873038672024e-06,2.9408545062034556e-07,4.127908764689177e-07,-5.98064990148775e-07,1.4392303694159242e-06,5.049081423406681e-07,4.4050131664526887e-07,6.940960239270924e-07,2.284777331627575e-06,1.5895256040652722e-07,7.097108192035104e-07,9.12196039336241e-07,7.274230539278085e-07,2.2862643666042497e-06,3.2624230221535196e-07,4.884035120038795e-07,5.6986436278864725e-08,5.097564921770913e-07,6.360207321197628e-07,9.714088015252241e-07,1.252217587651703e-06,4.207147587135029e-07,4.3176494646477136e-07,2.382943484628243e-06,9.349627346642452e-07,1.818961810191547e-07,2.844351928068302e-07,1.3930462112909432e-07,4.2619840896618914e-07,2.792912056888835e-07,-2.1497541500664098e-07,1.491301495552984e-07,3.833717372984634e-07,3.1395012741890926e-07,2.6185476712251205e-07,5.357442436211005e-07,1.5283535295446977e-07,4.899311687631634e-07,1.7230374868181273e-07,1.1146928054048762e-06,1.0915141530927588e-06,2.2921083477976652e-07,4.786619988498237e-07,1.2438022107905899e-06,2.3362217985520714e-06,3.7607713882081575e-07,7.568319086049142e-07,5.739798638073086e-07,4.2655442530047295e-07,2.7841255121420167e-07,2.671507533916555e-07
2011-03-31,3.4450004815764814e-07,5.691362873183517e-07,6.707307707216509e-07,1.0878602413988695e-07,7.425631856059094e-07,-2.4134542576320146e-07,1.055984529059271e-06,5.917273351976542e-07,-6.898136129118871e-08,6.79511039515008e-07,6.728133026609596e-07,-9.242649484310368e-08,2.3646306492767942e-07,-3.959174806786432e-07,6.570159604509219e-07,2.7468563977586645e-07,7.002683335938851e-07,9.31891081600677e-07,-2.586404046871563e-06,1.5895256040652722e-07,7.097108192035104e-07,9.12196039336241e-07,3.3997647567717947e-07,5.653572676104125e-07,1.8228631162220283e-07,4.884035120038795e-07,0.0,5.097564921770913e-07,6.360207321197628e-07,9.714088015252241e-07,9.236095130557761e-07,4.207147587135029e-07,2.9887441194351915e-07,0.0,9.349627346642452e-07,2.7452560916863925e-07,1.8000392605315417e-07,8.544409773208511e-08,4.2619840896618914e-07,1.942934453539048e-07,-2.1497541500664098e-07,1.0943814441235827e-07,3.833717372984634e-07,2.3369953158925411e-07,2.6185476712251205e-07,5.357442436211005e-07,1.1377557757575111e-07,-4.979038733602349e-07,1.2420122393350853e-07,7.37616505346419e-07,5.097776851207988e-07,1.3881825216150783e-07,3.096722414676769e-07,3.5389809178473364e-07,1.6151004234550536e-06,3.7607713882081575e-07,4.3120189951368335e-07,5.739798638073086e-07,2.8536324458387026e-07,2.7841255121420167e-07,2.671507533916555e-07
2011-04-29,5.363863897942532e-07,9.890616519481122e-07,6.707307707216509e-07,1.0878602413988695e-07,7.425631856059094e-07,8.265675641425651e-07,1.055984529059271e-06,5.917273351976542e-07,-3.523250648079694e-08,1.1537529436293253e-06,1.132437567124595e-06,-1.2916071004674093e-07,2.3646306492767942e-07,1.4911606092017769e-07,1.0161702769310864e-06,5.673313099803911e-08,7.002683335938851e-07,-9.234380573162705e-07,-2.586404046871563e-06,4.566610441867371e-08,7.097108192035104e-07,1.6935757549712712e-06,3.3997647567717947e-07,1.487524515906366e-07,0.0,2.917290811380677e-07,0.0,8.230185584854428e-07,6.360207321197628e-07,9.714088015252241e-07,1.350137098444509e-06,4.207147587135029e-07,2.9887441194351915e-07,0.0,9.349627346642452e-07,3.756994232573901e-07,2.824391926837294e-07,1.9709225174576085e-07,4.2619840896618914e-07,2.9894688098243924e-07,-2.1497541500664098e-07,2.3142438877921046e-07,3.833717372984634e-07,3.256690534480452e-07,2.6185476712251205e-07,5.357442436211005e-07,1.1377557757575111e-07,8.232831687961606e-07,2.1887111623730703e-07,7.37616505346419e-07,-9.91707568781592e-07,1.8908674856659094e-07,3.096722414676769e-07,6.00863139773935e-07,2.302316992157144e-06,6.671345509158234e-07,4.3120189951368335e-07,5.739798638073086e-07,2.8536324458387026e-07,2.7841255121420167e-07,7.107428708264817e-08
2011-05-31,3.6755181517120664e-07,6.825996986048472e-07,6.707307707216509e-07,5.736712765288801e-08,7.425631856059094e-07,5.736656459751338e-07,6.787864700980818e-07,4.1487680477092415e-07,0.0,8.086829561205519e-07,7.037079415585504e-07,4.090543780006539e-07,2.3646306492767942e-07,1.4911606092017769e-07,1.0161702769310864e-06,4.6513068139656925e-07,-5.756260983625331e-07,-9.234380573162705e-07,-2.586404046871563e-06,-1.800932006329823e-07,4.3648349094165607e-07,1.1914093741016205e-06,3.3997647567717947e-07,1.091078598933833e-06,0.0,4.868924234313768e-07,6.471683174603399e-07,6.072047338289311e-07,4.3551530145977803e-07,6.277072096628946e-07,7.531439572442654e-07,2.6570809902461875e-07,1.6784290674611694e-07,1.5846740406818165e-06,5.560909811252989e-07,1.3609290285402263e-07,1.0412188716935776e-07,1.3223300170829776e-07,1.4063368752665149e-07,9.79844390464078e-08,-1.0346730852464878e-07,1.0898170112356101e-07,2.7176994846450427e-07,1.9363121057339945e-07,2.6185476712251205e-07,3.624553160042961e-07,3.626523772941573e-08,4.850776304000124e-08,1.5140755281128592e-07,4.281151541213194e-07,-6.259049784170771e-07,5.239535771448541e-08,3.096722414676769e-07,1.766846984377624e-07,2.302316992157144e-06,4.5439729858864987e-07,4.3120189951368335e-07,2.59555019221747e-07,0.0,9.558843564306528e-08,1.9928769897155975e-08
2011-06-30,3.6755181517120664e-07,6.825996986048472e-07,6.707307707216509e-07,3.2355726467134026e-08,7.425631856059094e-07,5.736656459751338e-07,6.787864700980818e-07,4.1487680477092415e-07,6.634328929129142e-07,8.086829561205519e-07,7.037079415585504e-07,4.090543780006539e-07,1.4963692311742163e-07,2.626938884689741e-07,6.571967511651075e-07,4.6513068139656925e-07,5.727917972171981e-07,8.2953245863972e-07,-2.586404046871563e-06,-8.346571546114115e-08,4.3648349094165607e-07,1.1914093741016205e-06,-8.587527286440022e-07,6.84915523623368e-07,0.0,4.868924234313768e-07,6.471683174603399e-07,6.072047338289311e-07,4.3551530145977803e-07,6.277072096628946e-07,5.378819869110167e-07,2.6570809902461875e-07,4.752251273370452e-07,6.176270475268169e-07,5.560909811252989e-07,4.385655121621811e-07,1.0412188716935776e-07,1.3223300170829776e-07,1.4063368752665149e-07,9.79844390464078e-08,-7.236639200426917e-08,1.0898170112356101e-07,2.7176994846450427e-07,1.9363121057339945e-07,2.6185476712251205e-07,3.624553160042961e-07,6.132379654360694e-08,7.228648206922859e-07,1.5140755281128592e-07,4.281151541213194e-07,6.544390345903915e-07,5.239535771448541e-08,1.9765857629594183e-07,3.1595155796209057e-07,1.3783373191892955e-06,4.5439729858864987e-07,4.3120189951368335e-07,1.1829371607104276e-07,0.0,0.0,-3.379509076883992e-07
2011-07-29,3.6755181517120664e-07,6.825996986048472e-07,6.707307707216509e-07,1.0881753181044048e-08,7.425631856059094e-07,-3.698833834165965e-07,9.465915561798816e-07,4.1487680477092415e-07,1.0141044279053254e-06,8.086829561205519e-07,7.037079415585504e-07,8.014452315269876e-07,1.4963692311742163e-07,-3.9837959466289673e-07,6.571967511651075e-07,4.6513068139656925e-07,5.727917972171981e-07,8.2953245863972e-07,1.2034398554103183e-06,-1.5831310741064974e-07,4.3648349094165607e-07,1.9648602073384953e-06,2.8450301108911634e-07,6.84915523623368e-07,0.0,8.212560594326199e-07,6.471683174603399e-07,6.072047338289311e-07,7.205337362428887e-07,1.007278120812089e-06,8.036970455082505e-07,4.003738740434517e-07,6.751083999333567e-07,8.88082057692982e-07,8.464442418845212e-07,4.385655121621811e-07,2.2275820092202972e-07,2.445990640224471e-07,3.1730770789734694e-07,2.4251975250990455e-07,0.0,2.194278339872746e-07,4.4375683112395193e-07,4.0311682170604445e-07,4.2561792254717487e-07,6.280971116631096e-07,1.0720674187602533e-07,1.0106455305819937e-06,2.919818935269554e-07,4.281151541213194e-07,1.2294589198817903e-06,0.0,-5.872059073426296e-07,4.905724878177537e-07,1.8655230322502316e-06,6.084288487750775e-07,6.568730985941884e-07,0.0,0.0,0.0,-5.285498253224343e-07
2011-08-31,1.3735790105868159e-07,2.407340107510093e-07,-2.9079255326645096e-07,-7.155198528632852e-08,-3.0132370546610364e-07,-1.6628391218164154e-07,5.057414121498343e-07,-1.4069979376072934e-07,-9.274934257705951e-08,2.9437760284413784e-07,3.2449082882964315e-07,-4.402511664545058e-07,1.4963692311742163e-07,-1.8954671138595007e-07,3.075142844277988e-07,4.6513068139656925e-07,4.6653596899783855e-08,1.6079876999285628e-07,7.689731535488953e-07,1.9696212677390594e-07,2.0604884507435148e-07,1.3953886002531222e-06,2.8450301108911634e-07,6.84915523623368e-07,0.0,8.212560594326199e-07,6.471683174603399e-07,1.5203548534070792e-07,1.4246132740534202e-07,6.240906100542404e-07,5.139803981828708e-07,2.7871416300080516e-07,3.462033248721202e-07,2.668640936448669e-07,8.310076892836429e-08,9.820427572555298e-08,1.5194638175633844e-07,1.391363257259428e-07,3.1730770789734694e-07,1.506121296043244e-07,0.0,1.23974776979244e-07,6.330700026252136e-08,2.133111705126798e-07,2.2501057362262916e-07,2.898827243709769e-07,4.1111391219434194e-08,6.834612649365427e-07,2.919818935269554e-07,6.066190450152183e-07,8.560503966497558e-07,5.5368139269386876e-08,0.0,9.638108625355893e-08,1.2183451938394973e-06,4.036734815502629e-07,4.844324131713316e-07,0.0,0.0,2.973576807854953e-07,-3.81861457870703e-07
2011-09-30,-1.1969775483576214e-07,-1.6146114819799993e-07,-2.9079255326645096e-07,-7.155198528632852e-08,-4.1420234284159723e-07,-2.2815892538904482e-07,-7.725012772743008e-07,-2.0892488226080845e-07,-2.875204007148236e-08,4.483824102164567e-07,-1.61535239452498e-07,-1.9678629036723057e-07,-2.0011417080625633e-07,-1.8954671138595007e-07,3.075142844277988e-07,4.6513068139656925e-07,2.833271574182978e-07,5.485080070166045e-07,1.2303362398914505e-06,1.9696212677390594e-07,2.0604884507435148e-07,1.94014173214022e-06,2.8450301108911634e-07,6.84915523623368e-07,0.0,1.3385794150630698e-06,6.471683174603399e-07,1.5203548534070792e-07,2.2756604253329298e-07,0.0,-1.3559258659317686e-08,-2.2268108153170165e-08,3.462033248721202e-07,-7.984392851139601e-07,2.693946893128434e-07,5.8694946643135805e-08,1.5194638175633844e-07,-1.7626120382745123e-07,3.1730770789734694e-07,1.506121296043244e-07,-3.647750852827294e-08,1.23974776979244e-07,6.330700026252136e-08,-7.067696561621619e-08,2.2501057362262916e-07,-2.789635311957939e-08,4.1111391219434194e-08,-7.247393123056595e-08,2.919818935269554e-07,9.851645361424248e-08,8.560503966497558e-07,8.218148133092991e-08,-4.65528138773441e-07,4.1655223097910026e-07,1.2183451938394973e-06,4.036734815502629e-07,4.844324131713316e-07,-9.853750098271275e-07,-7.849151914826109e-07,-4.380198852862158e-07,-3.81861457870703e-07
2011-10-31,1.762871766061523e-07,3.2350559250996594e-07,-2.9079255326645096e-07,-7.155198528632852e-08,-4.1420234284159723e-07,-3.248962794175181e-07,-1.0491953321565008e-06,-2.0892488226080845e-07,0.0,4.483824102164567e-07,4.41679443096608e-07,-3.1340249368647153e-07,-2.0011417080625633e-07,-1.8954671138595007e-07,3.075142844277988e-07,4.6513068139656925e-07,2.833271574182978e-07,5.485080070166045e-07,6.7473880765416e-07,1.9696212677390594e-07,2.0604884507435148e-07,1.94014173214022e-06,2.8450301108911634e-07,6.84915523623368e-07,0.0,1.3385794150630698e-06,6.471683174603399e-07,2.2128061960766933e-07,2.2756604253329298e-07,8.407348493530381e-07,5.126900997203753e-07,3.10991424038616e-07,2.5417890555188417e-07,-7.984392851139601e-07,2.693946893128434e-07,5.8694946643135805e-08,2.249445284325991e-07,-1.7626120382745123e-07,3.1730770789734694e-07,2.3831714024834978e-07,-2.9005787078698423e-07,1.9773788202883876e-07,9.400040461450127e-08,-7.067696561621619e-08,-1.103065577709732e-07,-1.916020242781752e-08,4.1111391219434194e-08,-2.4141378865911124e-07,4.404940069321161e-07,0.0,1.204396682884771e-06,2.639865704232955e-08,-4.65528138773441e-07,4.1655223097910026e-07,-4.072986217188325e-06,6.318058229599992e-07,6.931427154302298e-07,-9.853750098271275e-07,-7.849151914826109e-07,-4.380198852862158e-07,-5.490550904533955e-07
2011-11-30,-8.107378344350444e-08,6.007462905922085e-07,-6.568610192456699e-07,-1.4308030614248252e-07,-8.256614372645008e-07,0.0,-1.555814516342836e-06,-2.0892488226080845e-07,0.0,8.192141549836915e-07,0.0,-7.849129416948482e-07,-2.0011417080625633e-07,-3.0033278456658323e-07,6.872638175477513e-07,9.825437272311814e-07,2.833271574182978e-07,5.485080070166045e-07,6.7473880765416e-07,1.9696212677390594e-07,5.758976822603765e-07,0.0,1.0827314918711971e-06,1.8985508938487136e-06,0.0,2.5084181893247336e-06,1.289051883903768e-06,2.2128061960766933e-07,2.2756604253329298e-07,-1.5534617919433094e-07,-4.341187657036056e-08,4.865850160630719e-07,7.955425520157732e-07,-1.4020739366945683e-06,2.693946893128434e-07,3.7582794776279845e-07,3.7031554132240374e-07,3.662826678410812e-07,5.387282270607795e-07,3.815056616549128e-07,-6.281758687547179e-07,2.908773892170281e-07,1.3086260199393258e-07,-2.8509631883569574e-07,-2.8936535986741674e-07,0.0,4.1111391219434194e-08,-1.3667812614684282e-06,6.721443117585027e-07,0.0,2.1148139863113174e-06,1.2792669071583617e-08,-1.0071317577089134e-06,1.155988232203801e-06,-6.544109241525319e-06,1.232958500296576e-06,1.1972337641922335e-06,-1.5334217776854414e-06,-1.5025697223824835e-06,-8.314988979527615e-07,-9.397282421730639e-07
2011-12-30,-2.9981477828682754e-07,-5.141129064486044e-07,-1.2034736056250962e-06,-2.6590457754143955e-07,-1.4050361002045193e-06,-7.755577701863748e-07,-2.2970171858953585e-06,-7.366826137979351e-07,0.0,0.0,0.0,-7.849129416948482e-07,-5.50684696081979e-07,-3.0033278456658323e-07,1.205854009138859e-06,1.56204936072954e-06,4.797694019237602e-07,8.983438919866615e-07,3.2423706699717898e-06,5.695175074339434e-07,1.0689282160798673e-06,1.2151806607641268e-06,3.744414763955531e-07,6.068133932886913e-07,0.0,4.087315171044337e-06,2.148007940172029e-06,5.623459952962523e-07,9.2820834743941e-07,0.0,-5.368441634004345e-07,-9.346985601063485e-08,2.698877431133939e-07,-2.7845934667052708e-06,1.2167046283980799e-06,0.0,5.863342255815581e-07,-3.804910256463588e-07,8.658615931640281e-07,5.975161674800338e-07,-8.707128507330448e-07,4.865597600858218e-07,2.4378544513224353e-07,-5.341523110957331e-07,-5.347673370930218e-07,0.0,-2.0261687256066006e-07,-1.8813068603008284e-06,1.1745584121638154e-06,0.0,2.1148139863113174e-06,-6.235842731130197e-07,-1.6210383369779402e-06,1.155988232203801e-06,0.0,-2.7811973753613385e-07,1.7187688285699074e-06,-1.5334217776854414e-06,-2.283054627808923e-06,-1.319444076850371e-06,-1.6060437669959103e-06
2012-01-31,-2.0418305364897584e-07,1.0893124481974107e-06,-1.2034736056250962e-06,-2.6590457754143955e-07,-1.4050361002045193e-06,-5.692092539990024e-07,-2.2970171858953585e-06,-7.366826137979351e-07,0.0,1.499911192624125e-06,0.0,-5.460768598179464e-07,-5.50684696081979e-07,-1.9837088215817593e-07,1.205854009138859e-06,1.56204936072954e-06,4.797694019237602e-07,5.333425877404681e-07,1.3469874929980288e-06,5.695175074339434e-07,1.0689282160798673e-06,1.2151806607641268e-06,3.744414763955531e-07,4.3172561822701785e-07,0.0,4.087315171044337e-06,2.148007940172029e-06,5.623459952962523e-07,9.2820834743941e-07,0.0,-5.368441634004345e-07,-1.7480997809742522e-08,2.698877431133939e-07,-2.7845934667052708e-06,1.2167046283980799e-06,0.0,5.863342255815581e-07,4.920702044315377e-07,8.658615931640281e-07,5.975161674800338e-07,-5.71860113023311e-07,4.865597600858218e-07,2.093338840812059e-08,-5.341523110957331e-07,-5.347673370930218e-07,0.0,1.850684586280976e-08,-1.217204772376567e-06,0.0,0.0,2.1148139863113174e-06,-6.235842731130197e-07,-1.6210383369779402e-06,1.9386872979710286e-06,-7.629116116936992e-07,-2.7811973753613385e-07,0.0,-1.5334217776854414e-06,-1.2686963625421207e-06,-8.839486018566792e-07,-1.2027472822323326e-06
2012-02-29,8.799438400855911e-07,1.5902922167236088e-06,-1.2034736056250962e-06,-2.6590457754143955e-07,0.0,0.0,1.5301792740268981e-06,1.0659307805531158e-06,0.0,2.0431291009365195e-06,1.6811758316385174e-06,0.0,-1.4238759484965684e-07,-4.3189629805096996e-07,1.8212854661868265e-06,1.56204936072954e-06,0.0,0.0,0.0,5.695175074339434e-07,1.0689282160798673e-06,0.0,7.961583155822264e-07,1.6759801712512337e-06,0.0,1.0892418437645846e-06,1.4155253724536958e-06,5.623459952962523e-07,3.5361174037030207e-07,-7.348767679132794e-07,-5.368441634004345e-07,-4.298308221333301e-07,1.1090632188604566e-06,-2.7845934667052708e-06,0.0,2.2133307455484e-07,5.863342255815581e-07,4.920702044315377e-07,8.658615931640281e-07,5.975161674800338e-07,-5.71860113023311e-07,4.865597600858218e-07,8.243718613582339e-08,-5.341523110957331e-07,-5.347673370930218e-07,0.0,-1.9402160949285237e-07,-1.217204772376567e-06,0.0,0.0,2.1148139863113174e-06,-6.235842731130197e-07,-1.6210383369779402e-06,1.9386872979710286e-06,1.0438142201803993e-05,1.0851516966493246e-06,0.0,-6.781932195126305e-07,-1.2686963625421207e-06,-1.2791316449430752e-06,-1.2027472822323326e-06
2012-03-30,8.799438400855911e-07,1.5902922167236088e-06,0.0,-2.6590457754143955e-07,-2.0078500246523368e-06,1.6217746059026345e-06,-2.478205272376371e-06,-6.470696378862537e-07,1.8277924640716703e-06,2.0431291009365195e-06,1.6811758316385174e-06,1.5277196014702893e-06,-5.15775678826883e-07,-4.8360775559948385e-08,1.8212854661868265e-06,1.56204936072954e-06,7.001363365970469e-07,1.1018283154721754e-06,0.0,5.695175074339434e-07,1.0689282160798673e-06,7.019091195691434e-07,2.845745105245716e-07,0.0,0.0,1.0892418437645846e-06,1.4155253724536958e-06,5.623459952962523e-07,1.0921807717808874e-06,0.0,-1.2233994872557103e-06,-4.298308221333301e-07,5.036528140254e-07,-2.7845934667052708e-06,1.2799305339874282e-06,-9.158211010723891e-07,5.863342255815581e-07,0.0,8.658615931640281e-07,0.0,-5.71860113023311e-07,4.865597600858218e-07,0.0,-5.341523110957331e-07,-5.347673370930218e-07,-2.5298291776446875e-07,-1.9402160949285237e-07,-1.217204772376567e-06,0.0,4.6017112165465367e-07,2.1148139863113174e-06,-6.235842731130197e-07,-9.589959998497179e-07,-1.8872482641504736e-06,6.965382809486385e-06,1.0851516966493246e-06,0.0,-9.94746422637876e-07,4.1842175920104956e-07,6.981510035757844e-07,-6.732779225061318e-07
2012-04-30,-3.8684346669631745e-08,1.5902922167236088e-06,-1.7523095265314406e-07,-2.6590457754143955e-07,-2.0078500246523368e-06,-1.7055063466151307e-06,-3.4498658885622615e-06,-6.470696378862537e-07,0.0,2.0431291009365195e-06,0.0,-1.142319307302662e-06,-5.15775678826883e-07,0.0,1.8212854661868265e-06,1.56204936072954e-06,7.001363365970469e-07,1.1018283154721754e-06,0.0,7.65985192834022e-07,1.0689282160798673e-06,7.019091195691434e-07,0.0,0.0,0.0,1.0892418437645846e-06,1.4155253724536958e-06,7.987145119053534e-07,1.0921807717808874e-06,2.2902238713137613e-06,-1.2233994872557103e-06,-4.298308221333301e-07,5.036528140254e-07,-2.7845934667052708e-06,1.2799305339874282e-06,-1.2595452515113528e-06,5.863342255815581e-07,7.221718888199135e-07,8.658615931640281e-07,6.824944021000968e-07,-1.0464671372565218e-06,4.865597600858218e-07,0.0,-3.7111786578701324e-07,-7.942635030113265e-07,-3.526486192218779e-07,-1.9402160949285237e-07,-1.7717462919292032e-06,-9.304263498775759e-07,9.945118016237687e-07,2.1148139863113174e-06,-6.235842731130197e-07,-1.6293748698461406e-06,-1.8872482641504736e-06,6.965382809486385e-06,2.512797793838519e-07,0.0,-6.035946737215323e-07,9.275347761586734e-07,9.568656226003798e-07,-2.4758603253152817e-07
2012-05-31,0.0,1.5902922167236088e-06,-1.372679623773897e-06,-2.6590457754143955e-07,-2.0078500246523368e-06,-1.251147421808751e-06,-2.4459681120685405e-06,0.0,0.0,1.3412846927338028e-06,0.0,-1.142319307302662e-06,-1.2019429107090903e-08,0.0,1.8212854661868265e-06,0.0,4.478670805889044e-07,0.0,0.0,1.714685512908961e-07,1.0689282160798673e-06,7.019091195691434e-07,0.0,0.0,0.0,0.0,0.0,1.3411013791267736e-07,-1.3119239807875264e-06,-2.2002296374836075e-06,-2.0973611175847025e-06,-1.1298379258989552e-06,1.7645591988956438e-07,-2.7845934667052708e-06,-1.461143088819696e-06,-1.2595452515113528e-06,0.0,-6.551628431559022e-08,0.0,0.0,-1.0464671372565218e-06,4.865597600858218e-07,0.0,-3.7111786578701324e-07,-7.942635030113265e-07,-3.526486192218779e-07,-2.8165880520178877e-07,-1.7717462919292032e-06,-6.175095100138024e-07,0.0,2.1148139863113174e-06,-6.235842731130197e-07,-1.1730798668958537e-06,2.022522851066767e-06,6.965382809486385e-06,-2.4686502932095866e-06,0.0,-8.052260706405901e-07,9.275347761586734e-07,-9.440303448773281e-07,-5.484547264343456e-07
2012-06-29,-1.689442468622424e-08,4.5008165709647615e-07,-5.412902933401814e-07,-3.362334166704061e-08,-6.566851035131933e-07,8.324208095633346e-07,-1.0064352227810271e-06,-2.9282749691084627e-07,0.0,4.750500782191667e-07,0.0,-5.595695695499412e-07,-1.5555388697991765e-07,0.0,4.813036974725051e-07,0.0,4.478670805889044e-07,0.0,0.0,1.714685512908961e-07,4.799536799302721e-07,7.019091195691434e-07,4.175912841269515e-07,0.0,0.0,0.0,1.19127145655101e-07,1.3411013791267736e-07,-5.337556182824276e-07,-9.2838515587898e-07,-7.645443581533065e-07,-4.5512477105266095e-07,-5.171705515763154e-07,-1.2611003061126792e-06,-5.842927040102354e-07,-5.375639310561232e-07,0.0,-6.551628431559022e-08,0.0,0.0,-4.0932438543538916e-07,0.0,3.1369164354282268e-09,-6.087155607983875e-08,-3.983568455040129e-07,-3.526486192218779e-07,-1.3038302334450814e-07,-9.50017634949249e-07,-3.707988809780889e-07,-6.957145112924378e-07,8.872442073220838e-07,-1.870409959877226e-07,-4.1103306039615993e-07,-5.898262192311048e-07,3.4128916013983696e-06,-8.814521047760791e-07,0.0,-4.1562838570734466e-07,5.353156915967194e-07,3.6449542185452795e-07,-1.7176184312349456e-07
2012-07-31,4.620250673024347e-07,7.260576926972824e-07,8.804699979414723e-07,1.8896678875447707e-07,1.2240441859854188e-06,8.324208095633346e-07,1.1686633454454667e-06,6.171972569902097e-07,0.0,7.816004989164315e-07,1.0236993056294452e-06,-5.595695695499412e-07,-1.5555388697991765e-07,5.544657859407422e-07,7.344266263912361e-07,0.0,7.135781274591977e-07,0.0,0.0,2.625183761970488e-07,7.288552788182837e-07,7.019091195691434e-07,4.175912841269515e-07,0.0,0.0,0.0,2.2378918247627256e-07,9.373355495703464e-08,3.3320901754151863e-07,-9.2838515587898e-07,-1.1453984862437057e-06,-4.5512477105266095e-07,-7.933160003812798e-07,-1.2611003061126792e-06,-8.358653329539013e-07,-5.375639310561232e-07,2.956271793701396e-07,-6.551628431559022e-08,4.4588676544701147e-07,0.0,-4.0932438543538916e-07,2.89893776313775e-07,-2.949716758206728e-07,-2.8397412911646032e-08,-5.55271206515555e-07,-5.2229565415173e-07,-2.046714075698332e-07,-9.50017634949249e-07,-5.986878897944084e-07,-6.957145112924378e-07,8.872442073220838e-07,-3.7865231875713656e-07,1.9730421965159852e-07,0.0,2.4267671545057768e-06,-8.814521047760791e-07,6.479402667974151e-07,-4.1562838570734466e-07,5.353156915967194e-07,3.6449542185452795e-07,5.461780664736775e-07
2012-08-31,9.277639651870379e-07,1.4981505677357386e-06,1.4145824449384657e-06,3.2065772769233845e-07,2.0187998510460473e-06,1.9145059622911687e-06,1.61272821041564e-06,1.1050729084857433e-06,1.8304152611403786e-06,1.6758359159688853e-06,1.93255554215715e-06,0.0,-7.320498894257369e-07,1.020858571072034e-06,1.6759334251274365e-06,3.299975439367337e-07,0.0,0.0,0.0,2.625183761970488e-07,1.0660974532579417e-06,7.644207453340547e-08,1.5021053961866817e-06,0.0,0.0,0.0,4.778453097514414e-07,0.0,1.4347188754186316e-06,1.0560914365458335e-06,1.971097572635205e-06,-8.096700467099527e-07,-1.2766109799369852e-06,3.1016501333920455e-06,1.7309462678071418e-06,-1.0675589847116875e-06,5.490351803437399e-07,5.432497687939067e-07,8.460734853093126e-07,5.509917313286332e-07,-9.384920179422648e-07,4.635297155755807e-07,-5.238303980955713e-07,0.0,-5.55271206515555e-07,-7.480981078286296e-07,-3.330327156311154e-07,-1.9611793969090647e-06,-1.0732819581160009e-06,-1.228962788464143e-06,1.9360822051112604e-06,-3.7865231875713656e-07,7.381451849461261e-07,-7.042207437870613e-07,4.416958568607101e-06,-2.0218752169986285e-06,1.1324370981286436e-06,-7.862347977559789e-07,8.948887672436695e-07,6.124456581310745e-07,9.145610873478694e-07
