Window,Source start,Source end,Source months,Method,Expected block months,Horizon months,Samples,Seed,Metric,Statistic,Value,Selection adjusted
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,12,2000,20260803,CAGR,P01,-0.10233506529850137,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,12,2000,20260803,CAGR,P05,-0.06194818378554759,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,12,2000,20260803,CAGR,P25,0.03715755861544292,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,12,2000,20260803,CAGR,Median,0.12370781473034634,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,12,2000,20260803,CAGR,P75,0.20385594372834046,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,12,2000,20260803,CAGR,P95,0.3212937537824049,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,12,2000,20260803,CAGR,P99,0.4119331563741163,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,12,2000,20260803,Monthly Sharpe,P01,-1.2104320186967998,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,12,2000,20260803,Monthly Sharpe,P05,-0.6073213678033695,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,12,2000,20260803,Monthly Sharpe,P25,0.4256233964209401,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,12,2000,20260803,Monthly Sharpe,Median,1.151934421091914,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,12,2000,20260803,Monthly Sharpe,P75,2.0598697764777736,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,12,2000,20260803,Monthly Sharpe,P95,3.2694068880503573,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,12,2000,20260803,Monthly Sharpe,P99,3.9805634448222778,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,12,2000,20260803,Maximum drawdown,P01,-0.1487975788834479,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,12,2000,20260803,Maximum drawdown,P05,-0.11569964110856634,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,12,2000,20260803,Maximum drawdown,P25,-0.07456414971499567,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,12,2000,20260803,Maximum drawdown,Median,-0.05698843148599775,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,12,2000,20260803,Maximum drawdown,P75,-0.026649247654349034,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,12,2000,20260803,Maximum drawdown,P95,-0.004477254576241263,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,12,2000,20260803,Maximum drawdown,P99,-0.0013990022239773854,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,12,2000,20260803,Worst 12-month return,P01,-0.10233506529850137,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,12,2000,20260803,Worst 12-month return,P05,-0.06194818378554759,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,12,2000,20260803,Worst 12-month return,P25,0.03715755861544293,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,12,2000,20260803,Worst 12-month return,Median,0.12370781473034634,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,12,2000,20260803,Worst 12-month return,P75,0.20385594372834043,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,12,2000,20260803,Worst 12-month return,P95,0.3212937537824049,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,12,2000,20260803,Worst 12-month return,P99,0.4119331563741163,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,12,2000,20260803,Probability of terminal loss,Probability,0.1575,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,12,2000,20260803,Probability maximum drawdown exceeds 20%,Probability,0.001,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,12,2000,20260803,Probability maximum drawdown exceeds 30%,Probability,0.0,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,12,2000,20260803,Probability maximum drawdown exceeds 40%,Probability,0.0,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,36,2000,20260803,CAGR,P01,-0.02659063908652986,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,36,2000,20260803,CAGR,P05,0.014257229887519837,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,36,2000,20260803,CAGR,P25,0.07215541451183766,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,36,2000,20260803,CAGR,Median,0.11578507255138967,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,36,2000,20260803,CAGR,P75,0.16003342405730062,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,36,2000,20260803,CAGR,P95,0.23688002750045792,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,36,2000,20260803,CAGR,P99,0.27589184742344863,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,36,2000,20260803,Monthly Sharpe,P01,-0.2652721293875493,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,36,2000,20260803,Monthly Sharpe,P05,0.19777603687704776,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,36,2000,20260803,Monthly Sharpe,P25,0.7058712892756374,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,36,2000,20260803,Monthly Sharpe,Median,1.0667458434850214,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,36,2000,20260803,Monthly Sharpe,P75,1.4819737097771526,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,36,2000,20260803,Monthly Sharpe,P95,2.167258622851156,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,36,2000,20260803,Monthly Sharpe,P99,2.7256662878192603,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,36,2000,20260803,Maximum drawdown,P01,-0.2014080452416111,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,36,2000,20260803,Maximum drawdown,P05,-0.16260327123082838,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,36,2000,20260803,Maximum drawdown,P25,-0.11569964110856634,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,36,2000,20260803,Maximum drawdown,Median,-0.08950815074921853,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,36,2000,20260803,Maximum drawdown,P75,-0.06739368395225626,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,36,2000,20260803,Maximum drawdown,P95,-0.039002158239725526,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,36,2000,20260803,Maximum drawdown,P99,-0.022621965311402814,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,36,2000,20260803,Worst 12-month return,P01,-0.17319210909996985,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,36,2000,20260803,Worst 12-month return,P05,-0.1331886949777927,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,36,2000,20260803,Worst 12-month return,P25,-0.07560344537438984,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,36,2000,20260803,Worst 12-month return,Median,-0.02927296466108631,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,36,2000,20260803,Worst 12-month return,P75,0.019780741767968985,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,36,2000,20260803,Worst 12-month return,P95,0.10841747496639462,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,36,2000,20260803,Worst 12-month return,P99,0.14711864234996883,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,36,2000,20260803,Probability of terminal loss,Probability,0.0315,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,36,2000,20260803,Probability maximum drawdown exceeds 20%,Probability,0.011,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,36,2000,20260803,Probability maximum drawdown exceeds 30%,Probability,0.0,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,36,2000,20260803,Probability maximum drawdown exceeds 40%,Probability,0.0,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,60,2000,20260803,CAGR,P01,0.007408815033222677,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,60,2000,20260803,CAGR,P05,0.03785843095557232,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,60,2000,20260803,CAGR,P25,0.08447229523719729,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,60,2000,20260803,CAGR,Median,0.11907459213251365,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,60,2000,20260803,CAGR,P75,0.1548228393522092,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,60,2000,20260803,CAGR,P95,0.20268890448940002,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,60,2000,20260803,CAGR,P99,0.23617179883347464,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,60,2000,20260803,Monthly Sharpe,P01,0.12078916266304637,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,60,2000,20260803,Monthly Sharpe,P05,0.39033553078671784,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,60,2000,20260803,Monthly Sharpe,P25,0.7892757295179458,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,60,2000,20260803,Monthly Sharpe,Median,1.0945744773856978,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,60,2000,20260803,Monthly Sharpe,P75,1.3754003255479705,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,60,2000,20260803,Monthly Sharpe,P95,1.8343507435561484,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,60,2000,20260803,Monthly Sharpe,P99,2.246951419069687,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,60,2000,20260803,Maximum drawdown,P01,-0.22869909969615318,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,60,2000,20260803,Maximum drawdown,P05,-0.18361459924139314,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,60,2000,20260803,Maximum drawdown,P25,-0.1335131448286938,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,60,2000,20260803,Maximum drawdown,Median,-0.11452195653636399,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,60,2000,20260803,Maximum drawdown,P75,-0.08488725677757225,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,60,2000,20260803,Maximum drawdown,P95,-0.0633413015872552,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,60,2000,20260803,Maximum drawdown,P99,-0.03986595298366481,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,60,2000,20260803,Worst 12-month return,P01,-0.18478994039672297,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,60,2000,20260803,Worst 12-month return,P05,-0.14800686011156555,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,60,2000,20260803,Worst 12-month return,P25,-0.09975704662398345,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,60,2000,20260803,Worst 12-month return,Median,-0.06491589217675284,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,60,2000,20260803,Worst 12-month return,P75,-0.024481969901633274,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,60,2000,20260803,Worst 12-month return,P95,0.039626258000173824,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,60,2000,20260803,Worst 12-month return,P99,0.09800185629023629,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,60,2000,20260803,Probability of terminal loss,Probability,0.0065,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,60,2000,20260803,Probability maximum drawdown exceeds 20%,Probability,0.0325,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,60,2000,20260803,Probability maximum drawdown exceeds 30%,Probability,0.0005,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,60,2000,20260803,Probability maximum drawdown exceeds 40%,Probability,0.0,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,120,2000,20260803,CAGR,P01,0.03572573921222298,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,120,2000,20260803,CAGR,P05,0.05926570103654216,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,120,2000,20260803,CAGR,P25,0.09363100048437514,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,120,2000,20260803,CAGR,Median,0.11574441334393418,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,120,2000,20260803,CAGR,P75,0.1416247529668295,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,120,2000,20260803,CAGR,P95,0.1792220491901179,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,120,2000,20260803,CAGR,P99,0.2004110252536246,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,120,2000,20260803,Monthly Sharpe,P01,0.39215308495144924,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,120,2000,20260803,Monthly Sharpe,P05,0.579813056051909,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,120,2000,20260803,Monthly Sharpe,P25,0.8613923630429912,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,120,2000,20260803,Monthly Sharpe,Median,1.0605273383515215,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,120,2000,20260803,Monthly Sharpe,P75,1.2761917096849211,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,120,2000,20260803,Monthly Sharpe,P95,1.5872277122973635,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,120,2000,20260803,Monthly Sharpe,P99,1.829925973120934,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,120,2000,20260803,Maximum drawdown,P01,-0.25043486135499127,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,120,2000,20260803,Maximum drawdown,P05,-0.209858974826994,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,120,2000,20260803,Maximum drawdown,P25,-0.15850722530397274,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,120,2000,20260803,Maximum drawdown,Median,-0.1308151611103207,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,120,2000,20260803,Maximum drawdown,P75,-0.11569964110856623,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,120,2000,20260803,Maximum drawdown,P95,-0.08723022283466526,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,120,2000,20260803,Maximum drawdown,P99,-0.07066441961539527,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,120,2000,20260803,Worst 12-month return,P01,-0.19744009837329793,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,120,2000,20260803,Worst 12-month return,P05,-0.16923511524429985,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,120,2000,20260803,Worst 12-month return,P25,-0.128617796420891,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,120,2000,20260803,Worst 12-month return,Median,-0.09810579170302583,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,120,2000,20260803,Worst 12-month return,P75,-0.07174378159040884,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,120,2000,20260803,Worst 12-month return,P95,-0.02691506848997736,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,120,2000,20260803,Worst 12-month return,P99,0.004568430590357455,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,120,2000,20260803,Probability of terminal loss,Probability,0.0,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,120,2000,20260803,Probability maximum drawdown exceeds 20%,Probability,0.07,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,120,2000,20260803,Probability maximum drawdown exceeds 30%,Probability,0.001,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,6,120,2000,20260803,Probability maximum drawdown exceeds 40%,Probability,0.0,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,12,2000,20260803,CAGR,P01,-0.11524594938787776,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,12,2000,20260803,CAGR,P05,-0.05974049610676464,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,12,2000,20260803,CAGR,P25,0.03136030144344386,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,12,2000,20260803,CAGR,Median,0.12264635917576583,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,12,2000,20260803,CAGR,P75,0.2013446152012407,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,12,2000,20260803,CAGR,P95,0.3190879068912616,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,12,2000,20260803,CAGR,P99,0.38882084809235345,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,12,2000,20260803,Monthly Sharpe,P01,-1.1328114172942423,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,12,2000,20260803,Monthly Sharpe,P05,-0.5938998801051102,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,12,2000,20260803,Monthly Sharpe,P25,0.338122112114604,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,12,2000,20260803,Monthly Sharpe,Median,1.1005097894230822,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,12,2000,20260803,Monthly Sharpe,P75,2.111429518317347,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,12,2000,20260803,Monthly Sharpe,P95,3.35029506817213,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,12,2000,20260803,Monthly Sharpe,P99,4.045877761775967,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,12,2000,20260803,Maximum drawdown,P01,-0.14820945138749853,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,12,2000,20260803,Maximum drawdown,P05,-0.11569964110856623,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,12,2000,20260803,Maximum drawdown,P25,-0.08085429540124356,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,12,2000,20260803,Maximum drawdown,Median,-0.0570849347479625,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,12,2000,20260803,Maximum drawdown,P75,-0.026608916862613546,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,12,2000,20260803,Maximum drawdown,P95,-0.004477254576241152,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,12,2000,20260803,Maximum drawdown,P99,-0.0004733325503948338,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,12,2000,20260803,Worst 12-month return,P01,-0.11524594938787773,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,12,2000,20260803,Worst 12-month return,P05,-0.05974049610676465,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,12,2000,20260803,Worst 12-month return,P25,0.03136030144344386,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,12,2000,20260803,Worst 12-month return,Median,0.12264635917576583,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,12,2000,20260803,Worst 12-month return,P75,0.20134461520124067,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,12,2000,20260803,Worst 12-month return,P95,0.3190879068912616,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,12,2000,20260803,Worst 12-month return,P99,0.38882084809235345,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,12,2000,20260803,Probability of terminal loss,Probability,0.1655,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,12,2000,20260803,Probability maximum drawdown exceeds 20%,Probability,0.0005,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,12,2000,20260803,Probability maximum drawdown exceeds 30%,Probability,0.0,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,12,2000,20260803,Probability maximum drawdown exceeds 40%,Probability,0.0,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,36,2000,20260803,CAGR,P01,-0.020492316587742643,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,36,2000,20260803,CAGR,P05,0.019286805922617445,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,36,2000,20260803,CAGR,P25,0.07794878925920745,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,36,2000,20260803,CAGR,Median,0.1162023485968581,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,36,2000,20260803,CAGR,P75,0.15496090088627779,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,36,2000,20260803,CAGR,P95,0.21666995645694795,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,36,2000,20260803,CAGR,P99,0.2566842943852257,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,36,2000,20260803,Monthly Sharpe,P01,-0.15126588545468234,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,36,2000,20260803,Monthly Sharpe,P05,0.22943022226604737,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,36,2000,20260803,Monthly Sharpe,P25,0.7112610215009325,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,36,2000,20260803,Monthly Sharpe,Median,1.0648171252184717,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,36,2000,20260803,Monthly Sharpe,P75,1.4781768823505148,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,36,2000,20260803,Monthly Sharpe,P95,2.277216525766212,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,36,2000,20260803,Monthly Sharpe,P99,2.779986664800392,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,36,2000,20260803,Maximum drawdown,P01,-0.20551549110033088,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,36,2000,20260803,Maximum drawdown,P05,-0.1586829280155254,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,36,2000,20260803,Maximum drawdown,P25,-0.12074545826046956,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,36,2000,20260803,Maximum drawdown,Median,-0.09383324579541003,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,36,2000,20260803,Maximum drawdown,P75,-0.06472830329168144,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,36,2000,20260803,Maximum drawdown,P95,-0.03660682143109028,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,36,2000,20260803,Maximum drawdown,P99,-0.022621965311402814,False
