Date,Robust Adaptive TSMOM,12-month TSMOM CTA
2008-06-26,1.2890134904821777,1.2918992823196112
2008-06-27,1.2930734342325658,1.2959818535298018
2008-06-30,1.2902553828282617,1.2934233517431075
2008-07-01,1.2914521575281346,1.294468270688317
2008-07-02,1.305551985333929,1.3093292796386928
2008-07-03,1.3018628775186076,1.3053231405020933
2008-07-04,1.3018628775186076,1.3053231405020933
2008-07-07,1.2971994545634582,1.3006621652303323
2008-07-08,1.2874793646066656,1.2909484192608895
2008-07-09,1.2956360291517697,1.2999366187951635
2008-07-10,1.2981870399230309,1.3022531663895835
2008-07-11,1.2976312659995008,1.3013348108297116
2008-07-14,1.3039377065562991,1.3080670873695195
2008-07-15,1.3042313592381403,1.3093184979787051
2008-07-16,1.2935318534714522,1.2979589842446553
2008-07-17,1.280183212255867,1.28362757814211
2008-07-18,1.2753756622079004,1.2784133852485022
2008-07-21,1.2752998299479523,1.2781327758552794
2008-07-22,1.2654452717525397,1.2679151425348902
2008-07-23,1.253429113674687,1.2554668347415892
2008-07-24,1.2612642625103505,1.2638750679883604
2008-07-25,1.2562362180155522,1.25835638165558
2008-07-28,1.2646319127321457,1.2673308484332109
2008-07-29,1.2564061014169299,1.2588176217815836
2008-07-30,1.2547959992705924,1.2566072735330847
2008-07-31,1.2591803075953107,1.2616252350949173
2008-08-01,1.2559880994584696,1.2586092307524308
2008-08-04,1.2515295962330735,1.2537576618926214
2008-08-05,1.2394712230050888,1.2409058700703064
2008-08-06,1.230797628053859,1.2316182509260942
2008-08-07,1.238749175838672,1.240280788930788
2008-08-08,1.2186406029485208,1.218893370435958
2008-08-11,1.209671592585718,1.2097028892943877
2008-08-12,1.2128399380130261,1.213227812162342
2008-08-13,1.2170008995423176,1.217954761081559
2008-08-14,1.214387605029532,1.2153389460290585
2008-08-15,1.2077869242004875,1.2084038222537905
2008-08-18,1.2153471192255525,1.2162394358173563
2008-08-19,1.221111329083079,1.2220157572230013
2008-08-20,1.2226348256302129,1.2237189130559494
2008-08-21,1.233901437557453,1.2356092441038298
2008-08-22,1.2209068829720982,1.2221055067655264
2008-08-25,1.2274813279699446,1.228905803250093
2008-08-26,1.2226345968986554,1.2239042006360712
2008-08-27,1.2224247170767986,1.2235436778481266
2008-08-28,1.2188899352484195,1.21993849423648
2008-08-29,1.2179301780177132,1.2186275431804845
2008-09-01,1.217899224348042,1.218586857143703
2008-09-02,1.2194896128339194,1.2212487878744864
2008-09-03,1.2198606571020179,1.2220648831391745
2008-09-04,1.2263895383820427,1.2291173858841316
2008-09-05,1.2193570650897398,1.2224843334008695
2008-09-08,1.2129393033907987,1.2161322978541032
2008-09-09,1.2208419673778568,1.2245458064521053
2008-09-10,1.2137272453896701,1.2174611848065144
2008-09-11,1.2122508250256478,1.2161205882411117
2008-09-12,1.211311817413976,1.2140242435498507
2008-09-15,1.232209147570006,1.2368231498700604
2008-09-16,1.2228969370703053,1.227866625420692
2008-09-17,1.2430293776250352,1.2483863771429038
2008-09-18,1.2387276775019591,1.2440633758375834
2008-09-19,1.2153093737545906,1.2180694162130017
2008-09-22,1.2328642753848629,1.2346541467604417
2008-09-23,1.2298055313622487,1.231670341716206
2008-09-24,1.2307412364909032,1.232809466586078
2008-09-25,1.2232226223008666,1.2246336880030066
2008-09-26,1.2260277644524866,1.2280927338936631
2008-09-29,1.247219413992113,1.2516675355711375
2008-09-30,1.222208179855129,1.2254908632948822
2008-10-01,1.224094739387706,1.2276647291285834
2008-10-02,1.2304742746783333,1.2346637959796407
2008-10-03,1.23164069946402,1.2360926962914875
2008-10-06,1.245902521836324,1.251424332265684
2008-10-07,1.2467720579701655,1.2524966810010063
2008-10-08,1.2517259074415121,1.2573886538671402
2008-10-09,1.2523374091993318,1.258106111171718
2008-10-10,1.2582801244963302,1.2643235576040168
2008-10-13,1.2414998944579774,1.2460203779406347
